Date,Price,Return,Sign,avg_positive_XLE,avg_neutral_XLE,avg_negative_XLE,n_XLE,sent_index_XLE
2019-01-03,42.4606819152832,-0.0099179759611767,-1.0,0.06101114628836505,0.05460675712674855,0.884382039308548,2.0,-0.823370893020183
2019-01-04,43.905364990234375,0.0340240196291141,1.0,0.8626747727394104,0.0495697259902954,0.08775544911623,1.0,0.7749193236231804
2019-01-07,44.55804443359375,0.014865596573552,1.0,0.5410024672746658,0.18178628385066986,0.2772112507373094,3.0,0.26379121653735643
2019-01-08,44.9027214050293,0.0077354600233685,1.0,0.009654383175075,0.064674936234951,0.9256706833839417,1.0,-0.9160163002088666
2019-01-09,45.61405944824219,0.0158417579370415,1.0,0.5001490823924541,0.22180086001753804,0.27805008087307215,2.0,0.222099001519382
2019-01-10,45.74605941772461,0.0028938439393275,1.0,0.2891487744636833,0.16777167841792107,0.5430795392021537,4.0,-0.25393076473847037
2019-01-11,45.47472381591797,-0.0059313437104816,-1.0,,,,,
2019-01-14,45.36472702026367,-0.0024188557164099,-1.0,0.3871629126369953,0.4830479472875595,0.1297891344875097,2.0,0.2573737781494856
2019-01-15,45.52606201171875,0.0035563972727756,1.0,0.5770357847213745,0.380375678340594,0.042588535075386326,3.0,0.5344472496459882
2019-01-16,45.46739196777344,-0.0012887133512714,-1.0,0.5073347426950932,0.44964957982301706,0.04301565978676075,2.0,0.4643190829083324
2019-01-17,45.8853874206543,0.0091933017221907,1.0,0.9387014508247375,0.0375286564230918,0.0237698219716548,1.0,0.9149316288530828
2019-01-18,46.81674575805664,0.0202974931619104,1.0,0.5819099470973015,0.34836020041257143,0.06972986366599793,4.0,0.5121800834313035
2019-01-22,45.797393798828125,-0.0217732339726559,-1.0,0.02405957567195093,0.32438627320031327,0.651554194589456,3.0,-0.627494618917505
2019-01-23,45.32805252075195,-0.0102482093225179,-1.0,0.01566173695027823,0.13662007761498285,0.8477181593577067,3.0,-0.8320564224074284
2019-01-24,45.57006454467773,0.0053391224742112,1.0,0.3238435732200741,0.3345554123322169,0.3416010346263647,3.0,-0.017757461406290587
2019-01-25,46.1494026184082,0.0127131282239567,1.0,0.37671022086093825,0.27038719753424323,0.35290256158138317,6.0,0.023807659279555082
2019-01-28,45.68739318847656,-0.0100111681564292,-1.0,0.08838088810443874,0.4868027501340423,0.42481640194143566,7.0,-0.33643551383699694
2019-01-29,45.82672882080078,0.0030497610522317,1.0,0.1866042455658316,0.17662115115672344,0.6367745660245419,4.0,-0.45017032045871025
2019-01-30,46.47207260131836,0.01408225717007,1.0,0.36912762373685837,0.5797594748437405,0.051112878446777636,3.0,0.3180147452900807
2019-01-31,46.772743225097656,0.0064699206845955,1.0,0.37526316605508325,0.17864034138619894,0.44609650745987894,5.0,-0.07083334140479569
2019-02-01,47.58676528930664,0.0174037699754199,1.0,0.3557298587014277,0.428718735360437,0.2155514201149344,9.0,0.14017843858649331
2019-02-04,47.69675827026367,0.0023114195782865,1.0,0.17110367398709056,0.39292444288730616,0.4359718947671353,2.0,-0.2648682207800448
2019-02-05,47.77009582519531,0.0015375794412713,1.0,0.0881861820816993,0.87636598944664,0.0354478200897574,2.0,0.0527383619919419
2019-02-06,47.418094635009766,-0.0073686515403615,-1.0,0.5161697976291179,0.4701999295502901,0.0136302979663014,2.0,0.5025394996628164
2019-02-07,46.36940383911133,-0.0221158358211248,-1.0,0.293506920337677,0.6961540579795837,0.0103390123695135,1.0,0.2831679079681635
2019-02-08,46.15673828125,-0.0045863336651732,-1.0,0.11260557807981963,0.12330447360873216,0.7640899658203125,5.0,-0.6514843877404929
2019-02-11,46.376747131347656,0.004766559732992,1.0,0.17379770614206788,0.25538646491865313,0.5708158190051714,6.0,-0.3970181128631035
2019-02-12,46.96341323852539,0.0126500055192786,1.0,0.4520383238792419,0.13498989008367057,0.4129717364907265,5.0,0.03906658738851543
2019-02-13,47.550079345703125,0.0124919818795554,1.0,0.16922569430122766,0.34654355126743513,0.48423075520743925,6.0,-0.3150050609062116
2019-02-14,47.71875762939453,0.0035473817501978,1.0,0.014523833058774435,0.03747022027770674,0.9480059941609701,3.0,-0.9334821611021956
2019-02-15,48.48877334594727,0.016136541578325,1.0,0.2855046212983628,0.09880862943828102,0.6156867675017565,6.0,-0.33018214620339376
2019-02-19,48.63544845581055,0.0030249292721185,1.0,0.48228817339986557,0.1634443243965506,0.354267516406253,4.0,0.1280206569936126
2019-02-20,48.84077453613281,0.004221737165821,1.0,0.5051868848502636,0.32637655735015864,0.16843655686825512,5.0,0.33675032798200855
2019-02-21,48.0854377746582,-0.0154652903982062,-1.0,0.1996041053906083,0.2853249862790107,0.5150709103792905,5.0,-0.31546680498868224
2019-02-22,48.22477722167969,0.0028977472904472,1.0,0.39368964607516926,0.4512591079498331,0.15505121524135268,6.0,0.23863843083381658
2019-02-25,48.30543518066406,0.0016725418681273,1.0,0.2325492361560463,0.29169558547437185,0.4757551709190011,6.0,-0.2432059347629548
2019-02-26,48.15143585205078,-0.0031880331485953,-1.0,0.18604142917320132,0.3137040548026562,0.5002545275104543,6.0,-0.31421309833725297
2019-02-27,48.33477783203125,0.0038076118964303,1.0,0.2299447134137153,0.4280624948441982,0.341992755420506,2.0,-0.1120480420067907
2019-02-28,47.85076904296875,-0.0100136756756074,-1.0,0.28115660085209776,0.296137555369309,0.4227058472377913,7.0,-0.14154924638569355
2019-03-01,48.73077392578125,0.0183906110688059,1.0,0.3145204689353704,0.6656406847760081,0.01983886957168575,4.0,0.29468159936368465
2019-03-04,48.81878662109375,0.0018061009136967,1.0,0.5111099245647589,0.21097600956757864,0.27791402985652286,3.0,0.23319589470823604
2019-03-05,48.65744400024414,-0.0033049289426603,-1.0,0.10543703536192572,0.6761552294095358,0.21840774640440938,3.0,-0.11297071104248366
2019-03-06,48.04143905639648,-0.0126600349957669,-1.0,0.21412060409784311,0.15230376273393625,0.6335756480693816,2.0,-0.4194550439715385
2019-03-07,47.75542449951172,-0.0059534968665073,-1.0,,,,,
2019-03-08,46.86074447631836,-0.0187346261198558,-1.0,0.040192911401391,0.01331953657791015,0.9464875161647797,2.0,-0.9062946047633886
2019-03-11,47.59408950805664,0.0156494532883251,1.0,0.6830669268965721,0.2854896895587444,0.03144338051788505,4.0,0.651623546378687
2019-03-12,47.902099609375,0.006471604026929,1.0,0.40462997059027356,0.5574007891118526,0.03796924557536837,3.0,0.3666607250149052
2019-03-13,48.38610076904297,0.0101039654548511,1.0,0.062105073283115965,0.32957221101969475,0.6083227080913881,6.0,-0.5462176348082721
2019-03-14,48.437442779541016,0.0010610900585503,1.0,0.45959084481000895,0.0917832143604755,0.44862596504390234,2.0,0.010964879766106606
2019-03-15,48.41822052001953,-0.0003968471169911,-1.0,0.15235369652509687,0.8016970753669739,0.0459492141380906,2.0,0.10640448238700627
2019-03-18,49.09080505371094,0.0138911452438306,1.0,0.3265266939997673,0.49925363436341286,0.1742196748964488,2.0,0.1523070191033185
2019-03-19,48.957767486572266,-0.0027100302590905,-1.0,0.48510789871215815,0.0416343547403812,0.47325771627947694,2.0,0.011850182432681211
2019-03-20,49.38643646240234,0.0087558930449114,1.0,0.20273504569195208,0.3747450385708362,0.4225199038628489,8.0,-0.2197848581708968
2019-03-21,49.73381805419922,0.0070339473078067,1.0,0.01770656183362,0.156337097287178,0.8259562849998474,1.0,-0.8082497231662275
2019-03-22,48.388671875,-0.027046911575003,-1.0,0.25855454088499147,0.4169676825404167,0.3244777756432692,3.0,-0.06592323475827772
2019-03-25,48.410831451416016,0.0004579496720484,1.0,0.03903087290624773,0.3742151471475759,0.5867539849132299,3.0,-0.5477231120069822
2019-03-26,49.1055908203125,0.0143513207285796,1.0,0.7863724827766418,0.2037821263074875,0.0098454877734184,1.0,0.7765269950032234
2019-03-27,48.75820159912109,-0.0070743313620353,-1.0,0.37153481692075724,0.5268356651067734,0.1016295233275741,2.0,0.26990529359318316
2019-03-28,48.94297790527344,0.0037896456409844,1.0,0.0612011179327964,0.0214983187615871,0.9173005223274232,1.0,-0.8560994043946268
2019-03-29,48.86907196044922,-0.0015100418484396,-1.0,,,,,
2019-04-01,49.5120735168457,0.0131576379620401,1.0,0.46374559774994845,0.04083852656185625,0.4954159315675497,2.0,-0.03167033381760126
2019-04-02,49.17210006713867,-0.0068664757009492,-1.0,0.5444834365376404,0.1519986292613404,0.303517921029457,7.0,0.2409655155081834
2019-04-03,48.6990852355957,-0.0096195775835712,-1.0,0.1614225306548178,0.25751703884452576,0.581060454249382,4.0,-0.4196379235945642
2019-04-04,49.1055908203125,0.0083472940559399,1.0,0.1208228275645524,0.26116498839110136,0.6180121768265963,4.0,-0.49718934926204383
2019-04-05,49.97032165527344,0.0176096208296356,1.0,0.3062609952175989,0.2265044567175209,0.46723457111511374,8.0,-0.16097357589751482
2019-04-08,50.19204711914063,0.0044371430185459,1.0,0.4045085897669196,0.2341887063036362,0.36130271743362147,6.0,0.043205872333298145
2019-04-09,49.578609466552734,-0.0122218097845617,-1.0,0.4522701483219862,0.04072239063680165,0.5070074312388897,2.0,-0.054737282916903496
2019-04-10,49.76337814331055,0.0037267821495168,1.0,0.45396016786495846,0.31190223619341845,0.23413757483164466,3.0,0.2198225930333138
2019-04-11,49.800331115722656,0.0007425736312693,1.0,0.06768897920846935,0.4535843823105097,0.4787266245111823,2.0,-0.411037645302713
2019-04-12,49.93338394165039,0.0026717257284605,1.0,0.41473597288131714,0.5076395608484745,0.07762449025176463,4.0,0.3371114826295525
2019-04-15,49.63774108886719,-0.0059207453900715,-1.0,0.039597248037656095,0.0971510497232278,0.8632517059644064,3.0,-0.8236544579267503
2019-04-16,49.96293258666992,0.0065512952577866,1.0,0.47492831479758024,0.21793899390225605,0.3071326725184917,6.0,0.16779564227908855
2019-04-17,49.89641189575195,-0.0013314008500717,-1.0,0.07384920865297309,0.46688275784254063,0.4592680404894054,2.0,-0.38541883183643233
2019-04-18,49.6599006652832,-0.0047400448545857,-1.0,0.2794725292672713,0.038236574580272,0.6822908967733383,3.0,-0.40281836750606703
2019-04-22,50.70942306518555,0.0211342025626735,1.0,0.5731429029256105,0.29190655394146836,0.13495054841041562,12.0,0.4381923545151949
2019-04-23,50.62812042236328,-0.001603304433532,-1.0,0.35955273511353875,0.40775591041892767,0.23269134049769485,16.0,0.1268613946158439
2019-04-24,49.741207122802734,-0.0175181952670078,-1.0,0.43480633990839124,0.13785470090806481,0.42733893450349564,4.0,0.0074674054048955996
2019-04-25,49.58599090576172,-0.0031204754773604,-1.0,0.3333257306367159,0.3589764414355159,0.3076978093013167,4.0,0.025627921335399206
2019-04-26,48.94297790527344,-0.0129676343810558,-1.0,0.021067599921176784,0.3584648932640751,0.6204675252859791,6.0,-0.5993999253648024
2019-04-29,48.89863967895508,-0.0009059159907305,-1.0,0.23250975925475356,0.3196383053436875,0.4478519469266757,8.0,-0.21534218767192212
2019-04-30,48.86167907714844,-0.000755861554622,-1.0,0.2627518493682146,0.5138202384114265,0.2234279089607298,4.0,0.0393239404074848
2019-05-01,47.88607406616211,-0.0199666697791112,-1.0,0.04180744243785735,0.46226970478892326,0.49592284113168716,4.0,-0.45411539869382983
2019-05-02,47.0508918762207,-0.0174410244779613,-1.0,,,,,
2019-05-03,47.486961364746094,0.0092680387371313,1.0,0.11510596175988509,0.09241844465335207,0.7924755613009135,3.0,-0.6773695995410284
2019-05-06,47.53130340576172,0.0009337729713854,1.0,0.661775141954422,0.0961368083953857,0.24208807572722432,2.0,0.41968706622719765
2019-05-07,47.1174201965332,-0.0087075922512646,-1.0,0.32313435047399247,0.4231851799413562,0.25368049682583654,8.0,0.06945385364815593
2019-05-08,47.1174201965332,0.0,0.0,0.5090598434209823,0.44116578064858913,0.04977435376495118,5.0,0.4592854896560311
2019-05-09,47.1174201965332,0.0,0.0,0.07542010396718973,0.5175005545218786,0.40707936696708197,3.0,-0.33165926299989223
2019-05-10,47.33913803100586,0.004705644611862,1.0,0.4340561255812645,0.5372409770886103,0.028702902918060602,3.0,0.4053532226632039
2019-05-13,46.52614212036133,-0.0171738638357132,-1.0,0.1396810250977675,0.07592353845636043,0.7843954761823019,3.0,-0.6447144510845344
2019-05-14,47.09523010253906,0.0122315746855934,1.0,0.22337429702747608,0.47652800800278783,0.3000977009069174,8.0,-0.07672340387944132
2019-05-15,47.33913803100586,0.0051790367715742,1.0,0.442697437480092,0.5154938362538815,0.0418086918070912,2.0,0.4008887456730008
2019-05-16,47.59783172607422,0.0054646895957193,1.0,0.28332807961851353,0.5357598634436727,0.18091202899813646,4.0,0.10241605062037706
2019-05-17,47.1174201965332,-0.0100931389544336,-1.0,0.04349138277272377,0.05300861038267607,0.9035000403722128,3.0,-0.860008657599489
2019-05-20,47.13958358764648,0.0004703863458743,1.0,0.04693131366123753,0.2674708080788453,0.6855978866418203,3.0,-0.6386665729805828
2019-05-21,47.6865119934082,0.0116023172912596,1.0,0.1969426749274134,0.26913805119693274,0.5339192599058151,2.0,-0.3369765849784017
2019-05-22,46.94741821289063,-0.0154990111379866,-1.0,0.0198552496731281,0.03290880192071195,0.9472359716892242,2.0,-0.9273807220160961
2019-05-23,45.37314987182617,-0.0335325860503273,-1.0,0.1513831643387675,0.3680993178859353,0.48051752895116795,2.0,-0.3291343646124004
2019-05-24,45.54313278198242,0.0037463325917734,1.0,0.4062782824039459,0.0480253174901008,0.5456964373588562,1.0,-0.13941815495491028
2019-05-28,45.07011413574219,-0.0103861683934788,-1.0,0.130096361041069,0.8612921833992004,0.0086114602163434,1.0,0.1214849008247256
2019-05-29,44.78186798095703,-0.0063955053212648,-1.0,0.08001920348033305,0.48302218317985535,0.43695857375860214,2.0,-0.3569393702782691
2019-05-30,44.21276473999024,-0.0127083408224237,-1.0,0.34367777481675144,0.06234422288835047,0.5939779972657562,5.0,-0.25030022244900474
2019-05-31,43.43670654296875,-0.0175528085969152,-1.0,0.01678224327042695,0.2462688088417053,0.7369489371776581,2.0,-0.7201666939072311
2019-06-03,43.99102783203125,0.0127615865285308,1.0,0.10314379353076215,0.24738685041666025,0.6494693756103516,2.0,-0.5463255820795894
2019-06-04,44.7523078918457,0.017305348325145,1.0,0.0146836722269654,0.0509174801409244,0.934398889541626,1.0,-0.9197152173146605
2019-06-05,44.25710678100586,-0.0110653759362894,-1.0,,,,,
2019-06-06,45.07750701904297,0.0185371412120687,1.0,0.2169847041368484,0.1239008083939552,0.6591144800186157,1.0,-0.44212977588176733
2019-06-07,45.28445053100586,0.0045908375517631,1.0,0.3687881678342819,0.49434368312358856,0.13686817511916155,2.0,0.23191999271512037
2019-06-10,45.41748809814453,0.0029378200591743,1.0,0.1311296994487444,0.5296557750552893,0.3392145046964288,3.0,-0.20808480524768438
2019-06-11,45.50617980957031,0.0019528097026,1.0,0.0336811318993568,0.0826600044965744,0.8836588859558105,1.0,-0.8499777540564537
2019-06-12,44.86317443847656,-0.0141300670323136,-1.0,0.32074476648122074,0.31797226220369335,0.3612829441204667,5.0,-0.04053817763924594
2019-06-13,45.38792037963867,0.0116965851777102,1.0,0.2647859264165163,0.18860664069652552,0.5466074436903,5.0,-0.2818215172737837
2019-06-14,45.09228515625,-0.0065135221203326,-1.0,0.06161493218193447,0.3383545633405447,0.6000304815048972,6.0,-0.5384155493229628
2019-06-17,45.46923065185547,0.0083594232206087,1.0,0.0343136452138423,0.0338058806955814,0.9318804740905762,1.0,-0.8975668288767339
2019-06-18,46.09745788574219,0.0138165353774484,1.0,0.5358202811330557,0.0995045648887753,0.36467514745891094,4.0,0.17114513367414474
2019-06-19,46.04572296142578,-0.0011222945188135,-1.0,0.27993495967239135,0.4835794247686863,0.23648562598973513,5.0,0.043449333682656216
2019-06-20,47.065677642822266,0.0221509103516723,1.0,0.5302223563194275,0.0656327009201049,0.4041449129581451,1.0,0.1260774433612824
2019-06-21,47.40578079223633,0.0072261394384902,1.0,0.31613186332914567,0.35597731607655686,0.32789081562724376,9.0,-0.011758952298098091
2019-06-24,46.98065185546875,-0.0089678712102807,-1.0,0.12820135305325187,0.22785596301158265,0.643942654132843,3.0,-0.5157413010795912
2019-06-25,46.607723236083984,-0.0079379192211305,-1.0,0.44127643480896944,0.0995038785040378,0.45921972393989563,2.0,-0.017943289130926188
2019-06-26,47.32373809814453,0.0153625796830643,1.0,0.40949230641126627,0.1834509428590536,0.4070568233728408,2.0,0.0024354830384254456
2019-06-27,46.97319030761719,-0.0074074408450225,-1.0,0.3531667359173297,0.5215739801526069,0.12525928411632772,5.0,0.227907451801002
2019-06-28,47.51765823364258,0.0115910357048305,1.0,0.27118666221698123,0.47402898718913394,0.2547843332091967,3.0,0.016402329007784544
2019-07-01,47.56241607666016,0.000941920218322,1.0,0.27408506920827286,0.43259978480637074,0.2933151279576122,14.0,-0.019230058749339363
2019-07-02,46.8016357421875,-0.015995409763172,-1.0,0.17653234675526616,0.30270955090721446,0.5207581073045731,3.0,-0.34422576054930687
2019-07-03,46.98811721801758,0.0039845076539062,1.0,0.3534886687994003,0.25882298871874804,0.3876883350312709,2.0,-0.03419966623187065
2019-07-05,47.05522918701172,0.0014282753378422,1.0,0.14713595062494275,0.3154734155784051,0.5373906195163727,3.0,-0.3902546688914299
2019-07-08,47.12236022949219,0.0014266436194301,1.0,0.36296163126826286,0.48873770236968994,0.1483006794005632,2.0,0.21466095186769965
2019-07-09,47.15965270996094,0.0007913967018444,1.0,0.272009597858414,0.21770173218101263,0.5102886867243797,4.0,-0.23827908886596566
2019-07-10,47.76377868652344,0.0128102295468113,1.0,0.20079068404932812,0.05089621307949219,0.7483131090799967,3.0,-0.5475224250306686
2019-07-11,47.86074066162109,0.0020300314959169,1.0,0.18558216731374458,0.070305034207801,0.7441127697626749,3.0,-0.5585306024489304
2019-07-12,48.06211853027344,0.0042075794454605,1.0,0.37607548199594015,0.0279309637844562,0.5959935635328292,2.0,-0.21991808153688902
2019-07-15,47.6295280456543,-0.0090006536925054,-1.0,0.3364289903547614,0.37290899083018303,0.29066201113164425,4.0,0.04576697922311718
2019-07-16,47.12236022949219,-0.0106481805924252,-1.0,0.123017318546772,0.1262369155883789,0.7507457137107849,1.0,-0.6277283951640129
2019-07-17,46.585357666015625,-0.0113959182193185,-1.0,0.0243352688848972,0.0196502264589071,0.9560145735740662,1.0,-0.9316793046891689
2019-07-18,46.59281539916992,0.0001600874937521,1.0,0.2510833659519751,0.1281444660077492,0.6207721531391143,3.0,-0.36968878718713916
2019-07-19,46.80910873413086,0.0046422035910023,1.0,0.29225738098223997,0.31406904260317486,0.3936736285686493,3.0,-0.10141624758640932
2019-07-22,47.0254020690918,0.0046207531143021,1.0,0.4142363825812935,0.07149423871721534,0.5142693833581038,7.0,-0.10003300077681027
2019-07-23,47.152191162109375,0.0026961830721041,1.0,0.3293415978550911,0.4984518885612487,0.17220650985836974,2.0,0.15713508799672135
2019-07-24,47.35357284545898,0.0042708870656138,1.0,0.38980992635091144,0.14457267522811887,0.46561740649243194,3.0,-0.0758074801415205
2019-07-25,46.81655883789063,-0.0113405172049196,-1.0,0.028416190063580826,0.2001135181635618,0.7714702934026718,4.0,-0.7430541033390909
2019-07-26,46.577884674072266,-0.005098071488868,-1.0,0.8760266502698263,0.0662043566505114,0.0577690210193395,3.0,0.8182576292504868
2019-07-29,46.39144134521485,-0.0040028294578434,-1.0,0.7151939868927002,0.22026967070996756,0.0645363815128803,2.0,0.6506576053798199
2019-07-30,46.91352462768555,0.0112538706996769,1.0,0.40962895564734936,0.26665633792678517,0.3237147023901343,6.0,0.08591425325721508
2019-07-31,46.76436233520508,-0.0031795157934572,-1.0,0.10898735218991833,0.19238352030515668,0.698629155755043,3.0,-0.5896418035651247
2019-08-01,45.70525360107422,-0.0226477745283729,-1.0,0.15202767075970763,0.41421107121277595,0.4337612612871453,8.0,-0.2817335905274377
2019-08-02,45.04891586303711,-0.0143602252766339,-1.0,0.34108326025307173,0.021104992832988452,0.6378117329441011,4.0,-0.29672847269102937
2019-08-05,43.70640563964844,-0.0298011660806738,-1.0,0.07292811634639894,0.3941426097104947,0.5329292894651492,3.0,-0.4600011731187502
2019-08-06,43.65418243408203,-0.0011948638832709,-1.0,0.4528583446517586,0.0744600854814052,0.47268156521022314,2.0,-0.019823220558464527
2019-08-07,43.326019287109375,-0.0075173357665828,-1.0,0.0186729510314762,0.02724401280283925,0.9540829956531525,2.0,-0.9354100446216763
2019-08-08,44.57157516479492,0.0287484495040173,1.0,0.4477660097181797,0.3007839829660952,0.25145001173950726,4.0,0.19631599797867244
2019-08-09,44.07931900024414,-0.0110441724962772,-1.0,0.776250958442688,0.0632870644330978,0.1604619622230529,1.0,0.6157889962196351
2019-08-12,43.55723190307617,-0.0118442641358655,-1.0,0.646929919719696,0.0705256909132003,0.2825443744659424,1.0,0.36438554525375366
2019-08-13,43.9599838256836,0.0092464994906846,1.0,0.08467191706101092,0.6117156023780504,0.3036124821131428,3.0,-0.21894056505213189
2019-08-14,42.23708724975586,-0.0391923842092303,-1.0,0.016295730136334848,0.0212676636874675,0.9624366462230682,2.0,-0.9461409160867333
2019-08-15,41.97603988647461,-0.0061805247539354,-1.0,0.1625804156064987,0.057856410741806,0.7795631885528564,1.0,-0.6169827729463577
2019-08-16,42.52797317504883,0.0131487698712631,1.0,0.2833249002695083,0.35915587693452833,0.3575192209333181,5.0,-0.07419432066380982
2019-08-19,43.46772766113281,0.0220973259698005,1.0,0.314930369456609,0.03699076982835923,0.6480788352588812,3.0,-0.3331484658022722
2019-08-20,43.10226440429688,-0.0084076917865368,-1.0,0.18510495238006114,0.3971653491258621,0.4177296902984381,5.0,-0.23262473791837696
2019-08-21,43.378231048583984,0.0064026020001768,1.0,0.14741135388612744,0.17788897827267647,0.6746996492147445,2.0,-0.527288295328617
2019-08-22,43.1843147277832,-0.0044703602731884,-1.0,0.21977356572945908,0.5368066728115082,0.24341979902237645,3.0,-0.023646233292917374
2019-08-23,41.73737335205078,-0.0335061789182801,-1.0,0.03162079894294333,0.11851779868205382,0.8498614430427551,3.0,-0.8182406440998118
2019-08-26,41.9163818359375,0.0042889254763782,1.0,0.31867138016968966,0.0398069135844707,0.641521692276001,2.0,-0.3228503121063113
2019-08-27,41.65533065795898,-0.006227903424496,-1.0,0.9194501638412476,0.0415589846670627,0.0389907881617546,1.0,0.880459375679493
2019-08-28,42.25201034545898,0.0143242096047555,1.0,0.4371708435937762,0.4796209433116018,0.08320815488696091,4.0,0.3539626887068153
2019-08-29,42.871055603027344,0.0146512616206178,1.0,,,,,
2019-08-30,42.871055603027344,0.0,0.0,0.6657840212186178,0.158952717979749,0.17526328315337494,3.0,0.4905207380652429
2019-09-03,42.6622200012207,-0.004871249351553,-1.0,0.039531588554382276,0.1357958996668458,0.824672520160675,4.0,-0.7851409316062927
2019-09-04,43.25889587402344,0.0139860483768932,1.0,0.48015532270073896,0.0422504004091024,0.47759430762380367,2.0,0.0025610150769352913
2019-09-05,43.79590606689453,0.0124138672987621,1.0,0.13964535668492312,0.8394301235675812,0.020924494601786102,4.0,0.11872086208313701
2019-09-06,44.0271110534668,0.0052791460968777,1.0,0.0847842947890361,0.5873059593141079,0.32790974775950105,3.0,-0.24312545297046495
2019-09-09,44.907203674316406,0.0199897881053521,1.0,0.1432593762874603,0.8412925004959106,0.015448160469532,1.0,0.1278112158179283
2019-09-10,45.43676376342773,0.0117923194005105,1.0,0.0438284017145633,0.6710073351860046,0.2851642668247223,1.0,-0.24133586511015898
2019-09-11,45.48149871826172,0.0009845541611834,1.0,0.12390415277332066,0.47977850958704943,0.3963173292577266,2.0,-0.27241317648440594
2019-09-12,45.19808578491211,-0.0062313894954348,-1.0,0.054743016449113634,0.48208865833779174,0.46316828827063244,3.0,-0.40842527182151883
2019-09-13,45.55608367919922,0.0079206428340956,1.0,,,,,
2019-09-16,47.08506393432617,0.0335625921203819,1.0,0.23330692374812703,0.3843556893989444,0.3823373850568065,28.0,-0.14903046130867945
2019-09-17,46.42872619628906,-0.0139394042015651,-1.0,0.215782611532823,0.4361821830174641,0.3480352133904632,19.0,-0.13225260185764023
2019-09-18,46.20497894287109,-0.0048191555476242,-1.0,0.09441211353987453,0.6522110104560852,0.2533769051078707,4.0,-0.15896479156799617
2019-09-19,46.085636138916016,-0.0025828992174767,-1.0,0.18849836010485885,0.5345488935708999,0.2769527584314346,6.0,-0.08845439832657573
2019-09-20,46.12326431274414,0.0008164837676256,1.0,0.38209819747135043,0.14937633741647,0.4685254350770265,4.0,-0.08642723760567605
2019-09-23,46.138328552246094,0.0003266082686561,1.0,0.2711837738752365,0.4371960163116455,0.2916202275082469,4.0,-0.020436453633010387
2019-09-24,45.40823745727539,-0.0158239606392321,-1.0,0.03706968637804183,0.5954588875174522,0.3674714850882688,3.0,-0.330401798710227
2019-09-25,45.48350524902344,0.001657580121203,1.0,0.12709432778259114,0.4887994493668278,0.38410623309512926,6.0,-0.25701190531253815
2019-09-26,44.88889694213867,-0.0130730537065969,-1.0,0.027588476116458534,0.33903390541672707,0.6333776141206423,3.0,-0.6057891380041838
2019-09-27,44.881385803222656,-0.0001673273220702,-1.0,0.22765915561467404,0.040955269243568175,0.7313855811953545,4.0,-0.5037264255806804
2019-09-30,44.5577278137207,-0.0072114081084972,-1.0,0.2664758441969752,0.39633973004917306,0.337184422959884,3.0,-0.07070857876290881
2019-10-01,43.52658081054688,-0.0231418219412952,-1.0,0.012890481079618066,0.029081595440705568,0.958027919133504,3.0,-0.945137438053886
2019-10-02,42.45780563354492,-0.0245545401706119,-1.0,0.023846520297229258,0.4010309841483831,0.575122494623065,5.0,-0.5512759743258357
2019-10-03,42.91692733764648,0.0108135994607034,1.0,0.13988320808857677,0.48320045322179783,0.3769163675606251,2.0,-0.2370331594720483
2019-10-04,43.18787384033203,0.0063132782212924,1.0,0.2682191708590835,0.2790388115681708,0.45274198753759265,4.0,-0.18452281667850917
2019-10-07,42.80401992797852,-0.0088880020760604,-1.0,0.0163226295262575,0.0396245680749416,0.9440526962280272,1.0,-0.9277300667017697
2019-10-08,42.07393646240234,-0.0170564228968357,-1.0,0.0538735501468181,0.015433020889759,0.9306934475898744,1.0,-0.8768198974430563
2019-10-09,42.45780563354492,0.0091236809155144,1.0,0.2177012558095157,0.47916179336607456,0.30313694570213556,14.0,-0.08543568989261988
2019-10-10,42.9921875,0.0125861866500438,1.0,0.14297845922410485,0.6278070598840714,0.22921451255679126,5.0,-0.08623605333268641
2019-10-11,43.571739196777344,0.013480395636471,1.0,0.7400318384170532,0.14345630258321757,0.1165118683129549,2.0,0.6235199701040983
