Date,Price,Return,Sign,avg_positive_XLV,avg_neutral_XLV,avg_negative_XLV,n_XLV,sent_index_XLV
2019-11-04,85.28863525390625,-0.0030569247219579,-1.0,,,,,
2019-11-05,84.6844482421875,-0.0070840271968248,-1.0,0.038718082010746,0.9393866062164308,0.0218953173607587,1.0,0.0168227646499873
2019-11-06,84.97301483154297,0.0034075511542592,1.0,0.2720590331591665,0.2677013846114278,0.46023957058787346,4.0,-0.18818053742870694
2019-11-07,85.16238403320312,0.0022285804738784,1.0,,,,,
2019-11-08,85.78460693359375,0.0073063114361386,1.0,0.0975022539496421,0.8799262642860413,0.0225714668631553,1.0,0.0749307870864868
2019-11-11,85.43292236328125,-0.0040996232644014,-1.0,0.0774474665522575,0.9109731912612916,0.0115793319419026,1.0,0.0658681346103549
2019-11-12,85.94693756103516,0.0060165938789755,1.0,,,,,
2019-11-13,86.04611206054688,0.0011539038193337,1.0,0.21695515466853973,0.49587724171578884,0.28716766089200974,4.0,-0.07021250622347
2019-11-14,86.05513000488281,0.0001048036235453,1.0,0.525767646729946,0.45501405000686646,0.01921831024810665,2.0,0.5065493364818394
2019-11-15,87.88572692871094,0.0212723741597304,1.0,0.34635417163372034,0.1746578700840473,0.47898799367249006,2.0,-0.13263382203876972
2019-11-18,87.58814239501953,-0.0033860393955982,-1.0,0.07956364843994376,0.15055155940353865,0.7698847949504852,2.0,-0.6903211465105414
2019-11-19,88.18328094482422,0.0067947388028921,1.0,,,,,
2019-11-20,88.06607818603516,-0.0013290814033376,-1.0,0.42996705919504163,0.17009977102279658,0.39993317425251007,5.0,0.030033884942531563
2019-11-21,88.29150390625,0.0025597338368883,1.0,0.0474128052592277,0.9286286234855652,0.023958520963788,1.0,0.023454284295439696
2019-11-22,88.60711669921875,0.0035746677653591,1.0,0.7609017491340637,0.1203322857618331,0.1187659427523613,1.0,0.6421358063817024
2019-11-25,89.64415740966797,0.0117038083291831,1.0,0.1663940586149692,0.8195213675498962,0.0140845840796828,2.0,0.1523094745352864
2019-11-26,89.5719985961914,-0.000804947199702,-1.0,,,,,
2019-11-27,90.03189849853516,0.0051344159955286,1.0,0.4625654518604278,0.5257660746574402,0.0116684809327125,1.0,0.4508969709277153
2019-11-29,89.71627807617188,-0.0035056510817487,-1.0,,,,,
2019-12-02,89.31950378417969,-0.0044225451668348,-1.0,0.3198683174947897,0.503123496969541,0.17700819484889505,3.0,0.14286012264589468
2019-12-03,89.1211166381836,-0.0022210954784909,-1.0,0.06773119512945411,0.35616653598845,0.5761022940278053,2.0,-0.5083710988983512
2019-12-04,89.95072937011719,0.0093088233544209,1.0,,,,,
2019-12-05,89.95072937011719,0.0,0.0,0.0466068722307682,0.4058139622211456,0.5475792288780212,1.0,-0.500972356647253
2019-12-06,90.5458984375,0.0066166119113264,1.0,0.13839445263147349,0.8500122725963593,0.01159328920766705,2.0,0.12680116342380643
2019-12-09,89.9146957397461,-0.0069710799566431,-1.0,0.120066799223423,0.8681350350379944,0.0117981368675827,1.0,0.1082686623558403
2019-12-10,90.11306762695312,0.0022062231938282,1.0,0.0741158500313758,0.9119004011154176,0.0139838038012385,1.0,0.0601320462301373
2019-12-11,90.19420623779295,0.0009004089304309,1.0,,,,,
2019-12-12,91.03285217285156,0.0092982240217021,1.0,,,,,
2019-12-13,90.96971893310548,-0.0006935214951433,-1.0,0.252551406621933,0.7245224118232727,0.0229261666536331,1.0,0.2296252399682999
2019-12-16,91.95265197753906,0.0108050575066234,1.0,,,,,
2019-12-17,91.85345458984376,-0.0010787876756347,-1.0,0.05220633465796705,0.4746977351605892,0.47309594368562097,2.0,-0.42088960902765393
2019-12-18,91.9797134399414,0.0013745683345436,1.0,0.0248821172863245,0.930523693561554,0.0445941090583801,1.0,-0.019711991772055598
2019-12-19,92.34042358398438,0.0039216271779156,1.0,0.2163414806127548,0.7637538313865662,0.0199047084897756,1.0,0.1964367721229792
2019-12-20,92.99417114257812,0.0070797548161467,1.0,0.5597076490521431,0.1360244899988174,0.3042678041383624,2.0,0.2554398449137807
2019-12-23,93.3654327392578,0.0039923104009438,1.0,0.3287416696548462,0.6579766869544983,0.0132816871628165,1.0,0.31545998249202967
2019-12-24,93.24771118164062,-0.0012608687622744,-1.0,,,,,
2019-12-26,93.18433380126952,-0.0006796668740496,-1.0,0.6564084887504578,0.3304030299186706,0.0131885167211294,1.0,0.6432199720293283
2019-12-27,93.21150207519533,0.0002915540930275,1.0,,,,,
2019-12-30,92.65190887451172,-0.0060034779852831,-1.0,,,,,
2019-12-31,92.8341827392578,0.0019672974573352,1.0,0.8811138868331909,0.0962907820940017,0.0225952994078397,1.0,0.8585185874253513
2020-01-02,93.08026885986328,0.0026508136695366,1.0,,,,,
2020-01-03,92.26911163330078,-0.0087145990927866,-1.0,0.166541650891304,0.8232283592224121,0.0102299619466066,1.0,0.15631168894469738
2020-01-06,92.84329223632812,0.0062228907687902,1.0,,,,,
2020-01-07,92.66101837158205,-0.0019632421508934,-1.0,,,,,
2020-01-08,93.26253509521484,0.0064915833454435,1.0,0.0154075976461172,0.0562491528689861,0.9283432364463806,1.0,-0.9129356388002634
2020-01-09,93.66354370117188,0.004299782389012,1.0,0.24360852595418692,0.3681607246398926,0.38823073264211416,2.0,-0.14462220668792725
2020-01-10,93.69088745117188,0.0002919358900965,1.0,,,,,
2020-01-13,93.36280059814452,-0.0035018011031044,-1.0,0.2883744264642397,0.6947368234395981,0.0168887373680869,3.0,0.27148568909615284
2020-01-14,93.92786407470705,0.0060523406853945,1.0,0.912940263748169,0.0671118348836898,0.0199479982256889,1.0,0.89299226552248
2020-01-15,94.73898315429688,0.008635553332126,1.0,0.2541388248403867,0.728427658478419,0.01743348843107617,3.0,0.23670533640931052
2020-01-16,95.23113250732422,0.0051947924353989,1.0,0.46031676791608334,0.5194867327809334,0.02019645459949965,2.0,0.4401203133165837
2020-01-17,95.23113250732422,0.0,0.0,,,,,
2020-01-21,95.33137512207033,0.001052624410808,1.0,0.07227848366730738,0.3583106735928191,0.5694108493626118,9.0,-0.4971323656953044
2020-01-22,95.44986724853516,0.001242949934511,1.0,0.39682372686054024,0.289620826286929,0.31355544671948465,7.0,0.08326828014105558
2020-01-23,94.96682739257812,-0.0050606655606892,-1.0,0.35627278825268144,0.1870674835518002,0.45665973075665534,8.0,-0.1003869425039739
2020-01-24,93.38101959228516,-0.0166985445742805,-1.0,0.0882993675768375,0.16904261987656355,0.7426580262059966,6.0,-0.6543586586291591
2020-01-27,92.67013549804688,-0.0076127257695632,-1.0,0.14408219419419763,0.22069553711584636,0.6352222724152463,7.0,-0.49114007822104866
2020-01-28,93.1258316040039,0.0049173998020821,1.0,0.17574217356741426,0.2264240810181945,0.5978337361011654,16.0,-0.42209156253375113
2020-01-29,92.87064361572266,-0.0027402492293049,-1.0,0.08826516376187402,0.14291561494270955,0.7688192233443261,15.0,-0.6805540595824521
2020-01-30,92.19619750976562,-0.0072622098835422,-1.0,0.019669942868252525,0.20267113717272875,0.7776589201142391,12.0,-0.7579889772459866
2020-01-31,90.35520935058594,-0.0199681571355986,-1.0,0.08041975798236353,0.4036071783787495,0.5159730711649801,37.0,-0.4355533131826166
2020-02-03,91.17545318603516,0.0090779916436982,1.0,0.09736391314072529,0.2612590397475287,0.6413770508370362,16.0,-0.5440131376963109
2020-02-04,92.7794952392578,0.0175929156058016,1.0,0.11790682457387444,0.17381185606122013,0.7082813143357635,25.0,-0.590374489761889
2020-02-05,94.5658187866211,0.0192534303270002,1.0,0.15566735262982542,0.2137969262897968,0.6305357166565955,20.0,-0.47486836402677
2020-02-06,94.6478271484375,0.0008672093454977,1.0,0.23251556412627297,0.1932474353661139,0.5742369988312324,15.0,-0.3417214347049594
2020-02-07,93.9096221923828,-0.0077994918456708,-1.0,0.1342313390265664,0.25669332383119536,0.6090753399969443,23.0,-0.47484400097037793
2020-02-10,94.41088104248048,0.0053376729497516,1.0,0.06657752168497863,0.229541256491627,0.7038812357932329,7.0,-0.6373037141082543
2020-02-11,94.97595977783205,0.0059853136535956,1.0,0.24064649915089828,0.3310772777767852,0.4282762074726634,16.0,-0.1876297083217651
2020-02-12,95.09442138671876,0.0012472799344573,1.0,0.1848756749039659,0.33410522427696443,0.4810191049025609,13.0,-0.296143429998595
2020-02-13,94.6478271484375,-0.0046963242613896,-1.0,0.26352353265079165,0.23912425654438824,0.4973522388877777,13.0,-0.23382870623698604
2020-02-14,94.72076416015624,0.0007706147506625,1.0,0.22331790644675492,0.31270802915096285,0.46397406309843064,10.0,-0.24065615665167572
2020-02-18,94.38351440429688,-0.0035604627860595,-1.0,0.1903119709244684,0.19161151829910902,0.6180765057276738,19.0,-0.4277645348032054
2020-02-19,94.82101440429688,0.0046353433940375,1.0,0.21215980448242688,0.26755827665328974,0.5202819214512905,9.0,-0.3081221169688636
2020-02-20,94.2104034423828,-0.0064396164262761,-1.0,0.1296901323108209,0.282786251977086,0.5875236216104693,9.0,-0.4578334892996484
2020-02-21,94.26506805419922,0.0005802396531489,1.0,0.25220331006372965,0.08401495373497403,0.6637817653827369,12.0,-0.4115784553190073
2020-02-24,91.29393768310548,-0.0315188906391648,-1.0,0.1471620923104254,0.30206783409965665,0.5507700674137787,19.0,-0.4036079751033532
2020-02-25,88.52330017089844,-0.0303485377290256,-1.0,0.07792474664747709,0.2235197966918349,0.6985554526249568,30.0,-0.6206307059774797
2020-02-26,88.51421356201172,-0.0001026465220927,-1.0,0.06794999515460357,0.2852703508521829,0.64677965428148,21.0,-0.5788296591268765
2020-02-27,85.5066146850586,-0.0339787109428029,-1.0,0.11778048188575811,0.12493759375666415,0.7572819360441738,31.0,-0.6395014541584157
2020-02-28,84.40382385253906,-0.0128971406081432,-1.0,0.1272326250389022,0.31404580156269823,0.5587215621122404,38.0,-0.43148893707333824
2020-03-02,88.3592529296875,0.0468631502295313,1.0,0.20926955672031314,0.3267542104916395,0.4639762333040503,37.0,-0.25470667658373713
2020-03-03,86.16281127929688,-0.0248580830820113,-1.0,0.21205836225573604,0.3322370625668909,0.45570457174738005,41.0,-0.243646209491644
2020-03-04,91.12987518310548,0.0576474215506719,1.0,0.14411998097784814,0.3177411474287509,0.5381388765294105,20.0,-0.39401889555156233
2020-03-05,89.01545715332031,-0.0232022487196071,-1.0,0.15068955366548734,0.18412398429293378,0.6651864564536434,38.0,-0.5144969027881561
2020-03-06,88.54153442382812,-0.0053240498296369,-1.0,0.2219361688296955,0.32321336247528404,0.4548504655607618,52.0,-0.2329142967310663
2020-03-09,83.93902587890625,-0.0519813506155282,-1.0,0.13196211426319285,0.2557866612582334,0.6122512083301055,28.0,-0.48028909406691267
2020-03-10,86.81902313232422,0.0343105870393678,1.0,0.16474025103856213,0.35143168926747004,0.4838280519047244,44.0,-0.3190878008661623
2020-03-11,83.50154876708984,-0.0382113763267997,-1.0,0.09966987907584451,0.31272598844323607,0.5876041416179489,37.0,-0.4879342625421044
2020-03-12,77.26763916015625,-0.0746562153514276,-1.0,0.14101583335661522,0.18136545135216275,0.6776187257333235,33.0,-0.5366028923767083
2020-03-13,82.62663269042969,0.0693562478227864,1.0,0.1496060527256363,0.32346143759787077,0.5269325056125398,77.0,-0.3773264528869035
2020-03-16,74.47879028320312,-0.0986103649867156,-1.0,0.1449708132730687,0.3129648327389184,0.5420643557958743,51.0,-0.3970935425228056
2020-03-17,79.15421295166016,0.0627752229954177,1.0,0.12474734194887178,0.30651836177955066,0.56873429066812,60.0,-0.4439869487192482
2020-03-18,76.52940368652344,-0.0331607019671802,-1.0,0.15559153662373618,0.3611397224606252,0.48326873677034005,51.0,-0.32767720014660384
2020-03-19,74.96180725097656,-0.0204835835644034,-1.0,0.14789009581813037,0.35450618946376966,0.4976037194185397,85.0,-0.34971362360040936
2020-03-20,72.08184814453125,-0.0384190191253399,-1.0,0.12029690782514371,0.2528184327120716,0.6268846567946713,74.0,-0.5065877489695276
2020-03-23,68.3379898071289,-0.0519389892708569,-1.0,0.14650510251522061,0.30548621290454675,0.5480086779696685,51.0,-0.4015035754544478
2020-03-24,73.6039047241211,0.0770569185873661,1.0,0.10233973737420704,0.3504977101010495,0.5471625583374808,29.0,-0.4448228209632738
2020-03-25,74.5838394165039,0.0133136237276507,1.0,0.17632132732708536,0.30688952180956086,0.5167891435325146,35.0,-0.3404678162054292
2020-03-26,79.53838348388672,0.0664291903734641,1.0,0.17431275581009684,0.38686104595661164,0.43882618736475704,50.0,-0.2645134315546602
2020-03-27,77.83496856689453,-0.0214162627197128,-1.0,0.15573684814282587,0.3674134636228835,0.4768496844917536,54.0,-0.32111283634892773
2020-03-30,81.47991180419922,0.0468291219796932,1.0,0.18729436723515389,0.2720671878803683,0.5406384538332729,46.0,-0.353344086598119
2020-03-31,81.12274169921875,-0.0043835357337986,-1.0,0.1329453723420473,0.32416892403059383,0.5428857069081542,44.0,-0.4099403345661069
2020-04-01,78.03646087646484,-0.0380445822972429,-1.0,0.13689682407882703,0.28808922140762716,0.5750139548346914,29.0,-0.4381171307558644
2020-04-02,80.19776916503906,0.0276961341442132,1.0,0.04859657476966576,0.2819475951708025,0.669455830525193,36.0,-0.6208592557555273
2020-04-03,79.47428894042969,-0.0090212013643486,-1.0,0.16102596881957545,0.26749802834161046,0.5714760084443216,53.0,-0.41045003962474613
2020-04-06,83.6412124633789,0.052431089079294,1.0,0.24440184381091964,0.20776816055877131,0.547829998540692,32.0,-0.30342815472977236
2020-04-07,82.95437622070312,-0.0082116963928099,-1.0,0.1583019495990715,0.30890589766204357,0.5327921427394214,19.0,-0.3744901931403499
2020-04-08,86.37034606933594,0.0411788986218701,1.0,0.24792611053170155,0.20037953581574347,0.5516943403541349,43.0,-0.30376822982243334
2020-04-09,86.8465576171875,0.0055136000898881,1.0,0.11597119240711129,0.4273825782830968,0.4566462310313275,33.0,-0.3406750386242162
2020-04-13,86.08643341064453,-0.0087524966722749,-1.0,0.14883279071987737,0.3361391216915633,0.5150280962698162,28.0,-0.3661953055499388
2020-04-14,88.94380187988281,0.0331918556273347,1.0,0.2969516025403061,0.3154894311383769,0.38755896118645733,37.0,-0.09060735864615121
2020-04-15,88.48587799072266,-0.0051484631810384,-1.0,0.17276729356021953,0.41114893987616324,0.41608376226368105,47.0,-0.24331646870346152
2020-04-16,90.4182357788086,0.0218380359890708,1.0,0.18669093975556952,0.27072625511115594,0.5425828142512229,31.0,-0.3558918744956534
2020-04-17,92.29566955566406,0.0207638841953106,1.0,0.18482756817310642,0.43655041552375295,0.37862201870695966,37.0,-0.19379445053385325
2020-04-20,91.5630111694336,-0.007938166435735,-1.0,0.14584008048820704,0.2793411324465913,0.574818770035303,28.0,-0.42897868954709595
2020-04-21,88.77893829345703,-0.0304060869167436,-1.0,0.26337523979600513,0.24689335298414028,0.48973141212223303,36.0,-0.2263561723262279
2020-04-22,90.13433074951172,0.0152670496190714,1.0,0.16593904090113934,0.22017545362468804,0.6138854953926056,40.0,-0.4479464544914663
2020-04-23,90.62889862060548,0.0054870088564611,1.0,0.17077118996530766,0.2690148199775389,0.5602139886202556,35.0,-0.38944279865494796
2020-04-24,91.84690856933594,0.0134395316203645,1.0,0.11401099492998223,0.39136539237654727,0.4946236194151899,23.0,-0.38061262448520766
2020-04-27,93.0283203125,0.0128628362300535,1.0,0.2467070490121841,0.39158361395820973,0.3617093423381447,20.0,-0.11500229332596063
2020-04-28,91.15091705322266,-0.0201809863165408,-1.0,0.29701147205196315,0.16106459715714053,0.5419239374265695,24.0,-0.24491246537460637
2020-04-29,91.7553253173828,0.0066308522579892,1.0,0.27269344844010673,0.21700830081867614,0.510298247903932,43.0,-0.23760479946382523
2020-04-30,91.33406066894533,-0.0045911738308409,-1.0,0.23309382215142246,0.2537763800472021,0.5131297977268696,25.0,-0.2800359755754471
2020-05-01,89.59402465820312,-0.0190513374528396,-1.0,0.13355981931090352,0.3931465324324866,0.47329366944419843,12.0,-0.33973385013329493
2020-05-04,89.5482177734375,-0.0005112716494249,-1.0,0.21247229590080674,0.36066918550059196,0.42685851771384475,20.0,-0.214386221813038
2020-05-05,91.4897689819336,0.02168162869984,1.0,0.1457983960684102,0.12946209354469404,0.7247395257537181,13.0,-0.578941129685308
2020-05-06,90.58308410644533,-0.0099102324290195,-1.0,0.3251546032398062,0.2725211518871433,0.4023242532549535,17.0,-0.0771696500151473
2020-05-07,90.5739288330078,-0.0001010704540239,-1.0,0.13154796461629514,0.3627121228286448,0.5057399167734034,17.0,-0.3741919521571082
2020-05-08,91.04100036621094,0.0051567988627752,1.0,0.3412125160917639,0.25001830464849867,0.40876916255801915,15.0,-0.06755664646625525
2020-05-11,92.60704803466795,0.0172015648131897,1.0,0.24057772196829313,0.25010951077565546,0.5093127661850303,20.0,-0.26873504421673716
2020-05-12,91.19669342041016,-0.015229452230567,-1.0,0.13258158340086706,0.31460968597695743,0.552808746727633,29.0,-0.42022716332676596
2020-05-13,90.20760345458984,-0.0108456779376931,-1.0,0.33844335776354584,0.22551682524915248,0.4360398061440459,14.0,-0.09759644838050008
2020-05-14,91.19669342041016,0.0109645964191722,1.0,0.1340766680765558,0.29008092155510723,0.5758423903872344,22.0,-0.44176572231067857
2020-05-15,91.9659652709961,0.0084353041950726,1.0,0.020478923661777566,0.08081147475884508,0.8987095997883723,13.0,-0.8782306761265947
2020-05-18,92.72610473632812,0.0082654432331801,1.0,0.365979654206471,0.3068057838827371,0.3272145880724896,11.0,0.038765066133981396
2020-05-19,91.60881805419922,-0.0120493218744168,-1.0,0.27670568887245006,0.3184412299479181,0.4048530867549817,37.0,-0.12814739788253166
2020-05-20,91.71869659423828,0.0011994319146662,1.0,0.1868617019959186,0.3232392616766063,0.48989903466089774,19.0,-0.3030373326649791
2020-05-21,91.04100036621094,-0.0073888558515551,-1.0,0.3424285928485915,0.36087627150118345,0.29669513608678244,16.0,0.045733456761809066
2020-05-22,91.23332214355467,0.0021124743420011,1.0,0.07156931161880489,0.3971997156739234,0.5312309741042555,10.0,-0.4596616624854506
2020-05-26,91.0684814453125,-0.0018068036367545,-1.0,0.18904922743184632,0.31852525759201783,0.49242552126256317,26.0,-0.30337629383071685
2020-05-27,92.01175689697266,0.010357869558049,1.0,0.19267085581444773,0.21984988035490877,0.587479261538157,13.0,-0.39480840572370923
2020-05-28,93.2114486694336,0.0130384617457555,1.0,0.16350920605831418,0.20743105209504178,0.629059740055639,26.0,-0.4655505339973248
2020-05-29,94.3379364013672,0.0120852936845623,1.0,0.20572622073814267,0.3008765531703829,0.49339720560237765,4.0,-0.287670984864235
2020-06-01,93.40380096435548,-0.0099020126223386,-1.0,0.12301573654015856,0.4355356909024219,0.44144857325591147,12.0,-0.3184328367157529
2020-06-02,93.9441375732422,0.0057849531101301,1.0,0.39749553911387914,0.3311342009032766,0.27137024281546474,15.0,0.1261252962984144
2020-06-03,93.7609634399414,-0.0019498197336473,-1.0,0.32400722299261314,0.28186985664069647,0.3941229293122887,19.0,-0.07011570631967556
2020-06-04,93.01915740966795,-0.0079116724386969,-1.0,0.23552420212783742,0.3975917092627949,0.3668840872123837,18.0,-0.13135988508454627
2020-06-05,94.52108764648438,0.0161464614240884,1.0,0.2849185773068004,0.346313486703568,0.36876796496411157,9.0,-0.08384938765731115
2020-06-08,95.1712875366211,0.006878887096269,1.0,0.17598624161577647,0.3646454153848545,0.45936833774404867,14.0,-0.2833820961282722
2020-06-09,94.1822280883789,-0.0103924142863109,-1.0,0.23258770495239225,0.2134882199267546,0.5539240820540322,9.0,-0.32133637710164
2020-06-10,94.03569793701172,-0.001555815299142,-1.0,0.20057597858831283,0.44896721802651884,0.3504568069241941,10.0,-0.1498808283358813
2020-06-11,88.80641174316406,-0.0556095855996136,-1.0,0.17459578763105363,0.2921692637824698,0.5332349421652524,19.0,-0.3586391545341987
2020-06-12,89.38339233398438,0.0064970600601339,1.0,0.2853028435554159,0.20151531186543012,0.5131818525689212,19.0,-0.22787900901350533
2020-06-15,89.58487701416016,0.0022541623775356,1.0,0.3020334232311982,0.31449214784571755,0.38347441043991304,13.0,-0.08144098720871484
2020-06-16,91.79195404052734,0.0246367143643935,1.0,0.17443100593107583,0.3721547793487415,0.4534142164184767,17.0,-0.2789832104874008
2020-06-17,91.70037841796876,-0.0009976432413471,-1.0,0.2021165148887251,0.2221241529498781,0.5757593409424382,14.0,-0.37364282605371313
2020-06-18,91.38899993896484,-0.0033956073505462,-1.0,0.29799460535869,0.14844230171293016,0.5535631014034152,10.0,-0.25556849604472526
2020-06-19,92.26818084716795,0.0096202049348421,1.0,0.21536729410290711,0.241736797367533,0.5428959110751748,15.0,-0.32752861697226765
2020-06-22,91.91411590576172,-0.0038373460726695,-1.0,0.20622908431463513,0.48999516737575716,0.3037757314741611,13.0,-0.09754664715952596
2020-06-23,92.3095703125,0.0043024338845161,1.0,0.20412841660436237,0.34955594246275723,0.44631565437885,8.0,-0.24218723777448764
2020-06-24,89.89997863769531,-0.0261033787357841,-1.0,0.20005331566447718,0.28561502388295,0.5143316539333147,17.0,-0.31427833826883755
2020-06-25,90.78287506103516,0.0098208746733743,1.0,0.19240017924457783,0.2564317480660975,0.5511680664494634,20.0,-0.3587678872048855
2020-06-26,89.67923736572266,-0.0121568929665479,-1.0,0.21364960929050159,0.08361966015004058,0.7027307331342908,17.0,-0.4890811238437892
2020-06-29,90.48858642578124,0.0090249324574198,1.0,0.2247591708372864,0.34361232206639314,0.43162849949051935,18.0,-0.20686932865323296
2020-06-30,92.03366088867188,0.0170747994185753,1.0,0.15535090262225515,0.23020748809600866,0.6144416204188019,24.0,-0.45909071779654675
2020-07-01,92.74181365966795,0.007694497471449,1.0,0.45935922330961776,0.1359853181414879,0.40465546614275527,13.0,0.05470375716686249
2020-07-02,93.44080352783205,0.0075369441310384,1.0,0.2583714675856754,0.2370296118315309,0.5045989144709893,16.0,-0.24622744688531384
2020-07-06,94.38807678222656,0.0101376830959332,1.0,0.20921510669092333,0.4997611654301484,0.29102373433609796,15.0,-0.08180862764517463
2020-07-07,93.56952667236328,-0.0086721770139659,-1.0,0.29522704015570606,0.2499264398251067,0.4548465381164781,22.0,-0.15961949796077207
2020-07-08,93.57874298095705,9.849690301444448e-05,1.0,0.3405308305518701,0.2894152263179421,0.37005393678555265,16.0,-0.02952310623368254
2020-07-09,92.84298706054688,-0.0078624257707745,-1.0,0.14924629445054696,0.26278334017843,0.587970370426774,14.0,-0.4387240759762271
2020-07-10,92.62226104736328,-0.0023774118021391,-1.0,0.26365121803246433,0.37406101112719625,0.36228776787174866,16.0,-0.09863654983928433
2020-07-13,93.14649200439452,0.0056598808008279,1.0,0.26923505698933314,0.35957963183960495,0.3711853067883673,17.0,-0.10195024979903416
2020-07-14,94.9950714111328,0.0198459369425427,1.0,0.22241753224460847,0.2236388249411469,0.5539436530587929,21.0,-0.3315261208141844
2020-07-15,96.22744750976562,0.0129730530260794,1.0,0.3257472165638492,0.3361942311305375,0.3380585585587791,21.0,-0.012311341994929892
2020-07-16,96.07112121582033,-0.0016245499386173,-1.0,0.21888823659074574,0.290348672223362,0.4907630905508995,22.0,-0.27187485396015376
2020-07-17,97.3862762451172,0.0136893898255068,1.0,0.22232291367101037,0.40386562706216383,0.3738114584335371,19.0,-0.1514885447625267
