Date,Price,avg_positive_XLK,avg_neutral_XLK,avg_negative_XLK,n_XLK,sent_index_XLK,Sign_next_day
2018-03-20,63.31021881103516,0.2588432903091113,0.6836492667595545,0.0575074159229794,6.0,0.2013358743861318,-1.0
2018-03-21,62.92961120605469,0.0796939743061859,0.8912883798281351,0.0290176278601089,3.0,0.050676346446077,-1.0
2018-03-22,61.30509567260742,0.348508702032268,0.2262976258993148,0.4251936689019203,5.0,-0.0766849668696523,-1.0
2018-03-23,59.67128753662109,0.2414394244551658,0.4821221485733986,0.2764384316280484,5.0,-0.0349990071728825,1.0
2018-03-26,61.93634414672852,0.8904098272323608,0.0647856444120407,0.0448044501245021,1.0,0.8456053771078588,-1.0
2018-03-27,59.94976043701172,0.0750716883423072,0.5315885895064899,0.3933397095118249,7.0,-0.3182680211695177,-1.0
2018-03-28,59.55060195922852,0.3107881686753697,0.477131747537189,0.2120800941354698,9.0,0.0987080745398998,1.0
2018-03-29,60.72953414916992,0.3701407834887504,0.61338542898496,0.0164737100712954,3.0,0.353667073417455,-1.0
2018-04-02,59.28140258789063,0.1624993372242897,0.3302989748772234,0.5072016960475594,8.0,-0.3447023588232696,1.0
2018-04-03,59.86621475219727,0.1964406310063269,0.3536175777100854,0.4499417930427525,9.0,-0.2535011620364256,1.0
2018-04-04,60.70168685913086,0.1250114442470172,0.3210514358555277,0.5539371282793581,6.0,-0.4289256840323409,1.0
2018-04-05,60.95234680175781,0.1001649498939514,0.8866465091705322,0.0131885102018713,1.0,0.0869764396920801,-1.0
2018-04-06,59.45777130126953,0.578851580619812,0.0354473516345024,0.385701060295105,1.0,0.193150520324707,1.0
2018-04-09,59.92191696166992,0.1337931800633668,0.4924466475844383,0.3737601995468139,5.0,-0.2399670194834471,1.0
2018-04-10,61.39793014526367,0.0284010268126924,0.2261090775330861,0.7454898357391357,3.0,-0.7170888089264433,-1.0
2018-04-11,61.035892486572266,,,,,,1.0
2018-04-12,61.76925277709961,0.4288802842299143,0.5539459226032099,0.0171737962712843,3.0,0.41170648795863,-1.0
2018-04-13,61.56501770019531,0.0366798406466841,0.9048992097377776,0.0584209645166992,2.0,-0.0217411238700151,1.0
2018-04-16,62.038455963134766,0.1141586555168032,0.6837493507191539,0.202091998187825,4.0,-0.0879333426710218,1.0
2018-04-17,63.189552307128906,0.1620664423331618,0.2175480334088206,0.6203855216503144,10.0,-0.4583190793171525,-1.0
2018-04-18,63.02245330810547,0.1410590031184255,0.3326800785958766,0.5262609254568815,5.0,-0.3852019223384559,-1.0
2018-04-19,62.32622528076172,0.3400107369137307,0.4229291966184973,0.2370600396146376,12.0,0.102950697299093,-1.0
2018-04-20,61.4629020690918,0.1640181802213191,0.4853605315089225,0.3506212631240487,10.0,-0.1866030829027295,-1.0
2018-04-23,61.24012756347656,0.252213405445218,0.7358839213848114,0.0119026957545429,2.0,0.2403107096906751,-1.0
2018-04-24,60.17256546020508,0.2071261246585183,0.5261238428453604,0.2667500446033146,9.0,-0.0596239199447963,1.0
2018-04-25,60.18185043334961,0.1899263938888907,0.6077823206782341,0.2022912763059139,10.0,-0.0123648824170232,1.0
2018-04-26,61.27724075317383,0.2540755762972614,0.4781264335933057,0.2677979942580515,11.0,-0.01372241796079,-1.0
2018-04-27,61.16584777832031,0.146025602472946,0.6098629683256149,0.2441114526009186,8.0,-0.0980858501279726,-1.0
2018-04-30,60.76666641235352,0.24855880998075,0.4419117843111356,0.3095293749744693,6.0,-0.0609705649937193,1.0
2018-05-01,61.52788543701172,0.3192189348240693,0.4339598870525757,0.246821134040753,6.0,0.0723978007833163,-1.0
2018-05-02,61.4629020690918,0.2237703998883564,0.5749566902716955,0.2012728999058405,3.0,0.0224974999825159,1.0
2018-05-03,61.60215377807617,0.409271284006536,0.4841527957469225,0.1065759444609284,4.0,0.3026953395456076,1.0
2018-05-04,62.77179336547852,0.4264195091091096,0.3011987442150711,0.2723817438818514,6.0,0.1540377652272582,1.0
2018-05-07,63.20811462402344,0.3136779586784541,0.3511776840314269,0.3351443409919738,4.0,-0.0214663823135196,1.0
2018-05-08,63.34733963012695,0.0224284213036298,0.9195247292518616,0.058046881109476,1.0,-0.0356184598058462,1.0
2018-05-09,64.12713623046875,0.435337483882904,0.5521481037139893,0.0125144412741065,1.0,0.4228230426087975,1.0
2018-05-10,64.96260833740234,0.2385807220957108,0.4397954121232033,0.3216239017035279,7.0,-0.0830431796078171,-1.0
2018-05-11,64.86976623535156,0.0715426402166485,0.4398109624162316,0.4886463731527328,2.0,-0.4171037329360844,-1.0
2018-05-14,64.86048126220703,0.075997220352292,0.6639444579680761,0.2600582965339223,3.0,-0.1840610761816302,-1.0
2018-05-15,64.247802734375,0.0923723513260483,0.6697919197380543,0.2378357240930199,5.0,-0.1454633727669716,1.0
2018-05-16,64.53556823730469,0.0665096510201692,0.6564784930087626,0.2770118431653827,4.0,-0.2105021921452134,-1.0
2018-05-17,64.20138549804688,0.4520777225494384,0.5311499260365963,0.0167723279446363,5.0,0.4353053946048021,-1.0
2018-05-18,63.93218231201172,0.3177613541483879,0.6615845449268818,0.020654112799093,4.0,0.2971072413492948,1.0
2018-05-21,64.4891586303711,,,,,,-1.0
2018-05-22,64.39634704589844,0.1423539826646446,0.7032762169837952,0.1543698105961084,2.0,-0.0120158279314637,1.0
2018-05-23,64.86976623535156,0.051415305584669,0.8833225667476654,0.065262135118246,2.0,-0.0138468295335769,-1.0
2018-05-24,64.79552459716797,0.9057323038578032,0.0710928328335284,0.0231748381629585,2.0,0.8825574656948448,-1.0
2018-05-25,64.74909210205078,0.2208760678768158,0.1292651239782571,0.6498588174581528,2.0,-0.428982749581337,-1.0
2018-05-29,64.39634704589844,0.0800571298847595,0.4144435922304789,0.5054992760221163,3.0,-0.4254421461373567,1.0
2018-05-30,64.86976623535156,0.208649625070393,0.415388078118364,0.3759623092288771,3.0,-0.167312684158484,1.0
2018-05-31,64.8883285522461,0.0788158001378178,0.4489117972552776,0.4722724440507591,2.0,-0.3934566439129413,1.0
2018-06-01,65.99303436279297,0.2805629152804613,0.4228025019168854,0.2966346114873886,5.0,-0.0160716962069273,1.0
2018-06-04,66.52216339111328,0.1658574574523501,0.7097628050380282,0.1243797479611303,9.0,0.0414777094912198,1.0
2018-06-05,66.75423431396484,0.4565194569528102,0.3403544768691062,0.2031260468065738,5.0,0.2533934101462364,1.0
2018-06-06,67.1905288696289,0.038813796515266,0.542953759431839,0.4182324409484863,3.0,-0.3794186444332202,-1.0
2018-06-07,66.65210723876953,0.1689613903872668,0.3410775403802593,0.489961052313447,6.0,-0.3209996619261801,-1.0
2018-06-08,66.54071807861328,0.3150883108377457,0.5983887791633606,0.0865229325368999,5.0,0.2285653783008457,1.0
2018-06-11,66.614990234375,0.3402042121160775,0.3999979509972035,0.2597978473640978,4.0,0.0804063647519797,1.0
2018-06-12,66.93988037109375,0.5283557710548242,0.4357423906524976,0.0359018233915169,3.0,0.4924539476633072,-1.0
2018-06-13,66.5964126586914,0.0490998849272728,0.0554801188409328,0.8954200148582458,1.0,-0.846320129930973,1.0
2018-06-14,67.06985473632812,0.3173928981026013,0.4691073404004176,0.2134997448107848,6.0,0.1038931532918165,-1.0
2018-06-15,66.81364440917969,0.3039977680891752,0.5383510701358318,0.1576511649570117,6.0,0.1463466031321635,1.0
2018-06-18,66.88821411132812,0.2807388859800994,0.5231484283382694,0.1961126900278031,6.0,0.0846261959522962,-1.0
2018-06-19,66.54350280761719,0.0552017956972121,0.5259159713983536,0.4188822124153376,5.0,-0.3636804167181254,1.0
2018-06-20,66.6832504272461,0.4265677377581595,0.5050894632935524,0.0683428235352039,5.0,0.3582249142229556,-1.0
2018-06-21,66.17086791992188,0.2510564932599664,0.4022587326665719,0.34668475901708,6.0,-0.0956282657571137,-1.0
2018-06-22,65.95658874511719,0.0117771127261221,0.0704306699335574,0.9177922010421752,2.0,-0.906015088316053,-1.0
2018-06-25,64.58717346191406,0.128678735345602,0.8484817445278168,0.0228395191952585,2.0,0.1058392161503434,1.0
2018-06-26,64.84801483154297,0.1640204414725303,0.8206221461296082,0.0153573881834744,2.0,0.1486630532890558,-1.0
2018-06-27,63.96298599243164,0.2093116776086389,0.6045726388692856,0.1861157082021236,4.0,0.0231959694065153,1.0
2018-06-28,64.74552917480469,0.4591981843113898,0.0897815339267253,0.4510202901437878,2.0,0.008177894167602,-1.0
2018-06-29,64.71759033203125,0.4421372413635254,0.5399896651506424,0.0178731381893157,2.0,0.4242641031742096,1.0
2018-07-02,65.29515838623047,0.294650793634355,0.4450366675853729,0.2603125464171171,5.0,0.0343382472172379,-1.0
2018-07-03,64.52196502685547,0.0316003966145217,0.5046366720149914,0.4637629520148039,6.0,-0.4321625554002821,1.0
2018-07-05,65.4349136352539,,,,,,1.0
2018-07-06,66.19882202148438,0.0291352998465299,0.9216955304145812,0.0491691417992115,1.0,-0.0200338419526816,1.0
2018-07-09,66.7018814086914,0.0988382569048553,0.4936926579102874,0.4074690765701234,4.0,-0.308630819665268,1.0
2018-07-10,66.8602523803711,0.0877480283379554,0.6433814167976379,0.2688705623149872,1.0,-0.1811225339770317,-1.0
2018-07-11,66.59938049316406,0.022387797012925,0.3153535877354442,0.6622586390003562,4.0,-0.6398708419874312,1.0
2018-07-12,67.65210723876953,0.3721276224694318,0.3449008295105563,0.2829715338432126,9.0,0.0891560886262192,-1.0
2018-07-13,67.57759094238281,0.0269188396632671,0.9382525086402892,0.034828670322895,1.0,-0.0079098306596279,-1.0
2018-07-16,67.41919708251953,0.1466957088559865,0.2856004238128662,0.567703902721405,2.0,-0.4210081938654185,1.0
2018-07-17,67.9222640991211,0.1571746692061423,0.787137046456337,0.0556882703676819,4.0,0.1014863988384604,-1.0
2018-07-18,67.81047058105469,0.3074591192416846,0.4681539005832746,0.2243869818630628,16.0,0.0830721373786218,-1.0
2018-07-19,67.56825256347656,0.1383434082381426,0.1599854692816734,0.7016711412928999,10.0,-0.5633277330547573,1.0
2018-07-20,67.58689880371094,0.2644553985446691,0.6857427395880222,0.0498018434736877,4.0,0.2146535550709813,1.0
2018-07-23,67.93155670166016,0.6315648307402929,0.1186355973283449,0.2497995517527063,3.0,0.3817652789875866,1.0
2018-07-24,68.30422973632812,0.3956185226727808,0.1316532918385096,0.4727281890809535,7.0,-0.0771096664081726,1.0
2018-07-25,69.16127014160156,0.3281161387567408,0.0864512459374963,0.5854326108237728,8.0,-0.257316472067032,-1.0
2018-07-26,68.09925079345703,0.1298163835890591,0.2749994788318872,0.5951841335433224,12.0,-0.4653677499542633,-1.0
2018-07-27,66.93476867675781,0.2053378792479633,0.2838136494159698,0.5108484821394086,5.0,-0.3055106028914452,-1.0
2018-07-30,65.89136505126953,0.2800732655450701,0.3082413420613323,0.411685375363699,7.0,-0.1316121098186289,1.0
2018-07-31,66.06840515136719,0.2833915733333144,0.4216295714889254,0.2949788420061979,7.0,-0.0115872686728835,1.0
2018-08-01,66.66462707519531,0.2395186384932862,0.3176974724564287,0.4427838892572456,9.0,-0.2032652507639594,1.0
2018-08-02,67.50304412841797,0.3385683434704939,0.5407097396544285,0.1207219156591842,18.0,0.2178464278113097,1.0
2018-08-03,67.74524688720703,0.5918301492929459,0.366624154150486,0.0415457105264066,2.0,0.5502844387665392,1.0
2018-08-06,68.10856628417969,0.104796677827835,0.8167595863342285,0.0784437283873558,1.0,0.0263529494404791,1.0
2018-08-07,68.36939239501953,0.5954496553167701,0.3352084355428815,0.0693419040180742,4.0,0.5261077512986958,1.0
2018-08-08,68.55574035644531,0.7499908208847046,0.2415875047445297,0.0084217032417654,1.0,0.7415691176429392,1.0
2018-08-09,68.58370971679688,0.0718187615275382,0.4508296810090541,0.4773515532724559,2.0,-0.4055327917449176,-1.0
2018-08-10,68.03404235839844,0.2823790460824966,0.521211002022028,0.1964099360629916,4.0,0.085969110019505,-1.0
2018-08-13,67.94088745117188,,,,,,1.0
2018-08-14,68.36011505126953,0.5118361711502075,0.4623610105897699,0.0258028073502437,7.0,0.4860333637999637,-1.0
2018-08-15,67.74524688720703,0.2649593167006969,0.5023459484800696,0.2326947660185396,4.0,0.0322645506821572,1.0
2018-08-16,68.04335021972656,0.8837736248970032,0.1062740832567215,0.0099522853270173,1.0,0.8738213395699859,1.0
2018-08-17,68.14583587646484,0.0997346307461459,0.5484784636646509,0.351786916454633,3.0,-0.2520522857084871,-1.0
2018-08-20,68.04335021972656,0.0275120809674263,0.1017051711678505,0.870782732963562,1.0,-0.8432706519961357,1.0
2018-08-21,68.1551513671875,0.0675824955105781,0.0816010981798172,0.8508164882659912,1.0,-0.783233992755413,1.0
2018-08-22,68.36011505126953,0.4276826381683349,0.4138103723526001,0.158507019902269,3.0,0.2691756182660659,1.0
2018-08-23,68.50916290283203,0.138546730702122,0.2589178408185641,0.6025354351537923,3.0,-0.4639887044516703,1.0
2018-08-24,69.19851684570312,0.1493837296962737,0.4732509687542915,0.3773653430864214,5.0,-0.2279816133901476,1.0
2018-08-27,69.83202362060547,0.4614842347800731,0.1701166667044162,0.3683991096913814,2.0,0.0930851250886917,1.0
2018-08-28,69.953125,0.8466957211494446,0.1429577469825744,0.010346557945013,1.0,0.8363491632044315,1.0
2018-08-29,70.58660125732422,,,,,,-1.0
2018-08-30,70.3723373413086,0.2126951031386851,0.4354541853070259,0.3518506951630115,5.0,-0.1391555920243263,1.0
2018-08-31,70.42822265625,0.0818090662360191,0.9045637845993042,0.0136271361261606,1.0,0.0681819301098585,-1.0
2018-09-04,70.15808868408203,0.1954338666982948,0.4350286466069519,0.3695375095121562,4.0,-0.1741036428138614,-1.0
2018-09-05,69.28237915039062,0.2389949397183954,0.5426889322698116,0.2183161028660833,4.0,0.0206788368523121,-1.0
2018-09-06,68.77933502197266,0.2563436154276132,0.5500987969338894,0.1935576068237423,5.0,0.0627860086038708,-1.0
2018-09-07,68.54642486572266,0.0453913863748311,0.0435933470726012,0.9110152721405028,2.0,-0.8656238857656717,1.0
2018-09-10,68.76067352294922,0.0271021009733278,0.125209892168641,0.8476879994074503,3.0,-0.8205858984341224,1.0
2018-09-11,69.34759521484375,0.5696663931012154,0.1486789826303719,0.2816546229490389,6.0,0.2880117701521764,-1.0
2018-09-12,69.05879211425781,0.1563474577851593,0.5797652048058808,0.2638873616233468,8.0,-0.1075399038381875,1.0
2018-09-13,69.86927795410156,0.1693772215189204,0.5929874723984135,0.2376353253299991,9.0,-0.0682581038110786,-1.0
2018-09-14,69.81338500976562,0.1015065289102494,0.0819531232118606,0.8165403604507446,2.0,-0.7150338315404952,-1.0
2018-09-17,68.93768310546875,0.0364306534950931,0.2616581690187255,0.7019111771757404,6.0,-0.6654805236806473,1.0
2018-09-18,69.37554168701172,0.3267772325780242,0.4900819608010351,0.1831407947465777,8.0,0.1436364378314465,-1.0
2018-09-19,69.19851684570312,0.133685427904129,0.4886334002017974,0.3776811568066477,5.0,-0.2439957289025187,1.0
2018-09-20,70.01834106445312,0.2799371955916285,0.6992504522204399,0.0208123519551008,4.0,0.2591248436365276,-1.0
2018-09-21,69.74163818359375,0.1735111060552298,0.7254398912191391,0.1010489952750503,4.0,0.0724621107801795,1.0
2018-09-24,70.08751678466797,0.2165755918249487,0.7359163835644722,0.0475080099422484,4.0,0.1690675818827003,-1.0
2018-09-25,70.00336456298828,0.0486505390144884,0.4380180584266782,0.513331416528672,4.0,-0.4646808775141836,-1.0
2018-09-26,69.74163818359375,0.1148180346935987,0.5218694359064102,0.3633125210180878,5.0,-0.2484944863244891,1.0
2018-09-27,70.1529541015625,0.1101789996027946,0.673063862323761,0.2167571352794766,5.0,-0.1065781356766819,1.0
2018-09-28,70.4146728515625,0.1000023591332137,0.420478181913495,0.4795194703619927,4.0,-0.3795171112287789,1.0
2018-10-01,70.75116729736328,0.4964183022578557,0.4744863609472911,0.0290954013665516,3.0,0.467322900891304,1.0
2018-10-02,70.760498046875,0.1726461177070935,0.6042306330054998,0.2231232362488905,6.0,-0.050477118541797,1.0
2018-10-03,70.97550964355469,0.3330318480730057,0.3170389980077743,0.3499291706830263,2.0,-0.0168973226100206,-1.0
2018-10-04,69.69489288330078,0.3620000332593918,0.6248649507761002,0.013134989577035,3.0,0.3488650436823567,-1.0
2018-10-05,68.81626892089844,0.0773036666214466,0.4515514448285102,0.4711448736488819,2.0,-0.3938412070274353,-1.0
2018-10-08,68.04041290283203,0.0574028634776671,0.5515073152879874,0.3910898392399152,6.0,-0.333686975762248,1.0
2018-10-09,68.28345489501953,0.2562887467710035,0.5817616156169346,0.1619496489209788,7.0,0.0943390978500247,-1.0
2018-10-10,64.97444152832031,0.0354427522979676,0.3561216965317726,0.6084355612595876,6.0,-0.5729928089616201,-1.0
2018-10-11,64.15185546875,0.3732513058930635,0.4778998369971911,0.1488488630081216,6.0,0.2244024428849419,1.0
2018-10-12,66.20831298828125,0.3088616719469427,0.3536211028695106,0.3375172461383044,6.0,-0.0286555741913616,-1.0
2018-10-15,65.12399291992188,0.0549475901893206,0.6905607905771051,0.2544916072594267,7.0,-0.1995440170701061,1.0
2018-10-16,67.08696746826172,0.0805129252374171,0.5955437891185283,0.3239433020353316,5.0,-0.2434303767979144,-1.0
2018-10-17,66.77850341796875,0.2822704613208771,0.7077980637550354,0.0099314637482166,1.0,0.2723389975726605,-1.0
2018-10-18,65.46983337402344,0.093777369086941,0.8933928708235422,0.0128297669192154,6.0,0.0809476021677255,-1.0
2018-10-19,65.44178771972656,0.0568317671616871,0.7785516381263733,0.1646165947119394,3.0,-0.1077848275502523,1.0
2018-10-22,65.98395538330078,0.4198319483548403,0.29878830909729,0.2813797742128372,4.0,0.138452174142003,-1.0
2018-10-23,65.73155212402344,0.2996510412544012,0.3048808000981807,0.3954681880772113,5.0,-0.0958171468228101,-1.0
2018-10-24,62.787105560302734,0.1027459766377101,0.2428728604519908,0.6543811668049205,11.0,-0.5516351901672103,1.0
2018-10-25,64.94638061523438,0.1511192134736726,0.3556875033924977,0.4931932752951979,6.0,-0.3420740618215253,-1.0
2018-10-26,63.647071838378906,0.3290504772216082,0.2122476078569888,0.4587019372731447,5.0,-0.1296514600515365,-1.0
2018-10-29,62.57211685180664,0.3850645394995808,0.423475450836122,0.1914600022137164,8.0,0.1936045372858643,1.0
2018-10-30,63.273170471191406,0.1808333601802587,0.3927650141219298,0.4264016328379512,6.0,-0.2455682726576924,1.0
2018-10-31,64.77815246582031,0.1628343034535646,0.248521781216065,0.5886439324046174,3.0,-0.4258096289510528,1.0
2018-11-01,65.5352783203125,0.1403092290940028,0.5314529506223542,0.3282377960692559,7.0,-0.187928566975253,-1.0
2018-11-02,64.2546615600586,0.2344862233678047,0.3692885046316819,0.3962252642112699,11.0,-0.1617390408434652,-1.0
2018-11-05,64.18923950195312,0.0552042587660252,0.063430955633521,0.8813647627830505,2.0,-0.8261605040170252,1.0
2018-11-06,64.59117889404297,0.1740322375670075,0.4243660166859627,0.4016017248854041,5.0,-0.2275694873183966,1.0
2018-11-07,66.48872375488281,0.1200903572142123,0.5614099640399217,0.3184996904805302,10.0,-0.1984093332663178,-1.0
2018-11-08,66.43263244628906,0.338107335070769,0.4830748836199443,0.178817800246179,3.0,0.1592895348245899,-1.0
2018-11-09,65.28289031982422,0.4771611765027046,0.5032357424497604,0.0196031183004379,2.0,0.4575580582022667,-1.0
2018-11-12,62.98339080810547,0.057525573298335,0.6606362302388463,0.2818382230720349,7.0,-0.2243126497736999,1.0
2018-11-13,63.0582160949707,0.1343744729778596,0.1006310305425098,0.7649944855698517,7.0,-0.6306200125919921,-1.0
2018-11-14,62.30104064941406,0.2108212599220374,0.619229254933695,0.1699494841353346,12.0,0.0408717757867028,1.0
2018-11-15,63.862083435058594,0.1220669066533445,0.5466061644256115,0.3313269310941298,3.0,-0.2092600244407852,-1.0
2018-11-16,63.759239196777344,0.0554461106657981,0.540010105073452,0.4045438116416335,5.0,-0.3490977009758353,-1.0
2018-11-19,61.32890319824219,0.0371808659285306,0.3670236892998218,0.5957954324781893,5.0,-0.5586145665496587,-1.0
2018-11-20,60.01090621948242,0.2095796633511781,0.4592091127165726,0.3312112037092447,7.0,-0.1216315403580665,1.0
2018-11-21,60.450233459472656,0.4413539431989193,0.2892087170233329,0.2694373369061698,6.0,0.1719166062927494,-1.0
2018-11-23,59.89874267578125,0.0498687662184238,0.918847382068634,0.0312838368117809,1.0,0.0185849294066429,1.0
2018-11-26,61.25411605834961,0.3824160136282444,0.5003562668959299,0.1172277287890513,3.0,0.265188284839193,1.0
2018-11-27,61.37563705444336,0.1927767833694815,0.3354960177093744,0.4717271788977086,4.0,-0.2789503955282271,1.0
2018-11-28,63.52556610107422,0.4098061129916459,0.3005097275599837,0.2896841600304469,8.0,0.120121952961199,-1.0
2018-11-29,62.908653259277344,0.2358413893729448,0.3233421158045529,0.4408165011554956,5.0,-0.2049751117825508,1.0
2018-11-30,63.50685119628906,0.4112018652260303,0.4606801599264145,0.1281179707497358,5.0,0.2830838944762945,1.0
2018-12-03,64.90900421142578,0.2844793914506832,0.5877691855033239,0.1277514446216324,6.0,0.1567279468290507,-1.0
2018-12-04,62.45060729980469,0.348438993282616,0.4393721863627434,0.2121888432651757,5.0,0.1362501500174402,1.0
2018-12-06,62.5908088684082,0.1918503303080797,0.3321403404697776,0.4760093357414007,10.0,-0.284159005433321,-1.0
2018-12-07,60.38480758666992,0.0671797455288469,0.8618185520172119,0.0710017108358442,4.0,-0.0038219653069973,1.0
2018-12-10,61.21672821044922,0.3146729916334152,0.3806863195661987,0.304640711551266,7.0,0.0100322800821492,1.0
2018-12-11,61.29152297973633,0.0354151814244687,0.5298128351569176,0.4347719764336943,2.0,-0.3993567950092255,1.0
2018-12-12,61.76823806762695,0.2970023257657885,0.2748460993170737,0.4281515814363956,4.0,-0.1311492556706071,1.0
2018-12-13,61.871055603027344,0.3040108244866132,0.3842643175274133,0.3117248870432377,5.0,-0.0077140625566244,-1.0
2018-12-14,60.35676956176758,0.0470778984017669,0.6693351902067661,0.2835868708789348,4.0,-0.2365089724771679,-1.0
2018-12-17,59.07615661621094,0.2481216700481516,0.4553865960666111,0.296491749850767,7.0,-0.0483700798026153,1.0
2018-12-18,59.54353332519531,0.3087152205407619,0.297367749735713,0.393917042762041,3.0,-0.0852018222212791,-1.0
2018-12-19,58.36574935913086,0.4797945438573758,0.1935749997695286,0.3266304042190313,3.0,0.1531641396383445,-1.0
2018-12-20,57.31882858276367,0.0364188272505998,0.4150262927370412,0.5485548890594925,7.0,-0.5121360618088926,-1.0
2018-12-21,55.57734298706055,0.137327527316908,0.3841576731453339,0.4785148107136289,6.0,-0.3411872833967209,-1.0
2018-12-24,54.09403610229492,0.0130611779168248,0.0233751069754362,0.9635637998580932,1.0,-0.9505026219412684,1.0
